,model_id,gene_symbol,rsem_tpm,z_score,gene_expression_level
60598336,SIDM00056,FRS2,4.5981,0.4947260609311564,normal
60598695,SIDM00056,EEF2,10.4917,0.8516524852193984,normal
60598803,SIDM00056,FADD,5.7046,1.0088547302850237,high
60599046,SIDM00056,AR,2.8012,0.866037155431839,normal
60599328,SIDM00056,FOS,4.7735,-0.06252076323364184,normal
60599385,SIDM00056,CDH2,5.9018,0.930300503103746,normal
60599670,SIDM00056,BCL2,1.0909,-0.8329030811109971,normal
60599695,SIDM00056,PTEN,6.3368,1.4842761592671758,high
60600332,SIDM00056,ATR,4.0426,0.10228475069644635,normal
60600839,SIDM00056,JUN,6.7276,1.0953743894320451,high
60602256,SIDM00056,MED12,4.1747,-0.18102644436074627,normal
60602576,SIDM00056,PTCH1,2.0976,-0.547364008931432,normal
60603570,SIDM00056,NCOR2,6.7523,0.7669417736109754,normal
60603639,SIDM00056,NF1,5.1252,0.9539439943064668,normal
60605640,SIDM00056,DAXX,5.5166,-0.3310785424567688,normal
